time_period,time_identifier,geographic_level,country_code,country_name,characteristic_value,subject,percent_entered,number_of_students,version,year
201920,Academic year,National,E92000001,England,All students,Chemistry & physics,4.2,11087,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & biology,0.3,504,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & biology,0.5,535,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & biology,0.4,1039,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & chemistry,1,1449,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & chemistry,2.5,2922,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & chemistry,1.7,4371,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & computer science,0.2,299,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & computer science,1.4,1615,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & computer science,0.7,1914,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths & physics,1.4,1978,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths & physics,5.7,6692,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths & physics,3.3,8670,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & biology,9.2,13366,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & biology,8.6,10074,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & biology,9,23440,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & chemistry,10,14483,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & chemistry,14.1,16428,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & chemistry,11.8,30911,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & computer science,0.8,1108,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & computer science,5.8,6781,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & computer science,3,7890,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & further maths,2.7,3953,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & further maths,8.3,9700,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & further maths,5.2,13653,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths & physics,4.5,6498,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths & physics,19.8,23096,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths & physics,11.3,29594,Final,2020
201920,Academic year,National,E92000001,England,Female,Physics & computer science,0.3,414,Final,2020
201920,Academic year,National,E92000001,England,Male,Physics & computer science,3.4,4014,Final,2020
201920,Academic year,National,E92000001,England,All students,Physics & computer science,1.7,4428,Final,2020
201920,Academic year,National,E92000001,England,Female,Maths,22.7,33026,Final,2020
201920,Academic year,National,E92000001,England,Male,Maths,43.9,51167,Final,2020
201920,Academic year,National,E92000001,England,All students,Maths,32.2,84194,Final,2020
201920,Academic year,National,E92000001,England,Female,Further maths,2.7,3979,Final,2020
201920,Academic year,National,E92000001,England,Male,Further maths,8.4,9750,Final,2020
201920,Academic year,National,E92000001,England,All students,Further maths,5.2,13729,Final,2020
201920,Academic year,National,E92000001,England,Female,Biology,25.2,36560,Final,2020
201920,Academic year,National,E92000001,England,Male,Biology,17.6,20548,Final,2020
201920,Academic year,National,E92000001,England,All students,Biology,21.8,57108,Final,2020
201920,Academic year,National,E92000001,England,Female,Chemistry,18.5,26807,Final,2020
201920,Academic year,National,E92000001,England,Male,Chemistry,19.5,22715,Final,2020
201920,Academic year,National,E92000001,England,All students,Chemistry,18.9,49522,Final,2020
201920,Academic year,National,E92000001,England,Female,Physics,5.3,7743,Final,2020
201920,Academic year,National,E92000001,England,Male,Physics,22.5,26197,Final,2020
201920,Academic year,National,E92000001,England,All students,Physics,13,33940,Final,2020
201920,Academic year,National,E92000001,England,Female,Computer science,1.1,1658,Final,2020
201920,Academic year,National,E92000001,England,Male,Computer science,8.4,9788,Final,2020
201920,Academic year,National,E92000001,England,All students,Computer science,4.4,11447,Final,2020
201920,Academic year,National,E92000001,England,Female,Zero maths/science subjects,59.8,86841,Final,2020
201920,Academic year,National,E92000001,England,Male,Zero maths/science subjects,42.5,49478,Final,2020
201920,Academic year,National,E92000001,England,All students,Zero maths/science subjects,52.1,136321,Final,2020
201920,Academic year,National,E92000001,England,Female,Six maths/science subjects,0,0,Final,2020
201920,Academic year,National,E92000001,England,Male,Six maths/science subjects,0,0,Final,2020
201920,Academic year,National,E92000001,England,All students,Six maths/science subjects,0,0,Final,2020
201920,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,17,Final,2020
201920,Academic year,National,E92000001,England,Male,Five maths/science subjects,0,45,Final,2020
201920,Academic year,National,E92000001,England,All students,Five maths/science subjects,0,62,Final,2020
201920,Academic year,National,E92000001,England,Female,Four maths/science subjects,1,1522,Final,2020
201920,Academic year,National,E92000001,England,Male,Four maths/science subjects,3.4,3906,Final,2020
201920,Academic year,National,E92000001,England,All students,Four maths/science subjects,2.1,5428,Final,2020
201920,Academic year,National,E92000001,England,Female,Three maths/science subjects,10.4,15161,Final,2020
201920,Academic year,National,E92000001,England,Male,Three maths/science subjects,20.7,24118,Final,2020
201920,Academic year,National,E92000001,England,All students,Three maths/science subjects,15,39279,Final,2020
201920,Academic year,National,E92000001,England,Female,Two maths/science subjects,23.8,34640,Final,2020
201920,Academic year,National,E92000001,England,Male,Two maths/science subjects,38.7,45042,Final,2020
201920,Academic year,National,E92000001,England,All students,Two maths/science subjects,30.4,79683,Final,2020
201920,Academic year,National,E92000001,England,Female,One maths/science subject,40.2,58433,Final,2020
201920,Academic year,National,E92000001,England,Male,One maths/science subject,57.5,67054,Final,2020
201920,Academic year,National,E92000001,England,All students,One maths/science subject,47.9,125488,Final,2020
201920,Academic year,National,E92000001,England,Female,Total students,100,145274,Final,2020
201920,Academic year,National,E92000001,England,Male,Total students,100,116532,Final,2020
201920,Academic year,National,E92000001,England,All students,Total students,100,261809,Final,2020
201819,Academic year,National,E92000001,England,All students,Biology,23,59722,Revised,2019
201819,Academic year,National,E92000001,England,All students,Chemistry,19.7,51171,Revised,2019
201819,Academic year,National,E92000001,England,All students,Computer science,3.9,10035,Revised,2019
201819,Academic year,National,E92000001,England,All students,Five maths/science subjects,0,61,Revised,2019
201819,Academic year,National,E92000001,England,All students,Four maths/science subjects,1.9,4866,Revised,2019
201819,Academic year,National,E92000001,England,All students,Further maths,5,12889,Revised,2019
201819,Academic year,National,E92000001,England,All students,Maths,30.1,78271,Revised,2019
201819,Academic year,National,E92000001,England,All students,One maths/science subject,47.8,124446,Revised,2019
201819,Academic year,National,E92000001,England,All students,Physics,13.1,34129,Revised,2019
201819,Academic year,National,E92000001,England,All students,Six maths/science subjects,0,1,Revised,2019
201819,Academic year,National,E92000001,England,All students,Three maths/science subjects,14.6,38004,Revised,2019
201819,Academic year,National,E92000001,England,All students,Total students,100,260208,Revised,2019
201819,Academic year,National,E92000001,England,All students,Two maths/science subjects,30.3,78839,Revised,2019
201819,Academic year,National,E92000001,England,All students,Zero maths/science subjects,52.2,135762,Revised,2019
201819,Academic year,National,E92000001,England,Female,Biology,26.2,37647,Revised,2019
201819,Academic year,National,E92000001,England,Female,Chemistry,19.1,27463,Revised,2019
201819,Academic year,National,E92000001,England,Female,Computer science,0.9,1322,Revised,2019
201819,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,16,Revised,2019
201819,Academic year,National,E92000001,England,Female,Four maths/science subjects,0.9,1329,Revised,2019
201819,Academic year,National,E92000001,England,Female,Further maths,2.6,3687,Revised,2019
201819,Academic year,National,E92000001,England,Female,Maths,21.2,30402,Revised,2019
201819,Academic year,National,E92000001,England,Female,One maths/science subject,40.4,58017,Revised,2019
201819,Academic year,National,E92000001,England,Female,Physics,5.3,7636,Revised,2019
201819,Academic year,National,E92000001,England,Female,Six maths/science subjects,NA,NA,Revised,2019
201819,Academic year,National,E92000001,England,Female,Three maths/science subjects,10.2,14625,Revised,2019
201819,Academic year,National,E92000001,England,Female,Total students,100,143485,Revised,2019
201819,Academic year,National,E92000001,England,Female,Two maths/science subjects,23.8,34170,Revised,2019
201819,Academic year,National,E92000001,England,Female,Zero maths/science subjects,59.6,85468,Revised,2019
201819,Academic year,National,E92000001,England,Male,Biology,18.9,22075,Revised,2019
201819,Academic year,National,E92000001,England,Male,Chemistry,20.3,23708,Revised,2019
201819,Academic year,National,E92000001,England,Male,Computer science,7.5,8713,Revised,2019
201819,Academic year,National,E92000001,England,Male,Five maths/science subjects,0,45,Revised,2019
201819,Academic year,National,E92000001,England,Male,Four maths/science subjects,3,3537,Revised,2019
201819,Academic year,National,E92000001,England,Male,Further maths,7.9,9202,Revised,2019
201819,Academic year,National,E92000001,England,Male,Maths,41,47869,Revised,2019
201819,Academic year,National,E92000001,England,Male,One maths/science subject,56.9,66429,Revised,2019
201819,Academic year,National,E92000001,England,Male,Physics,22.7,26493,Revised,2019
201819,Academic year,National,E92000001,England,Male,Six maths/science subjects,NA,NA,Revised,2019
201819,Academic year,National,E92000001,England,Male,Three maths/science subjects,20,23379,Revised,2019
201819,Academic year,National,E92000001,England,Male,Total students,100,116722,Revised,2019
201819,Academic year,National,E92000001,England,Male,Two maths/science subjects,38.3,44669,Revised,2019
201819,Academic year,National,E92000001,England,Male,Zero maths/science subjects,43.1,50293,Revised,2019
201718,Academic year,National,E92000001,England,All students,Biology,20.9,54000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Chemistry,17.9,47000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Computer science,3.5,9000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Five maths/science subjects,0,0,Revised,2018
201718,Academic year,National,E92000001,England,All students,Four maths/science subjects,1.9,5000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Further maths,5.5,14000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Maths,31.5,82000,Revised,2018
201718,Academic year,National,E92000001,England,All students,One maths/science subject,46.8,122000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Physics,12.6,33000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Three maths/science subjects,14.3,37000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Total students,100,260494,Revised,2018
201718,Academic year,National,E92000001,England,All students,Two maths/science subjects,28.9,75000,Revised,2018
201718,Academic year,National,E92000001,England,All students,Zero maths/science subjects,53.2,139000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Biology,24,35000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Chemistry,17.1,25000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Computer science,0.7,1000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Revised,2018
201718,Academic year,National,E92000001,England,Female,Four maths/science subjects,0.9,1000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Further maths,2.8,4000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Maths,22.6,33000,Revised,2018
201718,Academic year,National,E92000001,England,Female,One maths/science subject,39.1,56000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Physics,5,7000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Three maths/science subjects,9.9,14000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Total students,100,143875,Revised,2018
201718,Academic year,National,E92000001,England,Female,Two maths/science subjects,22.3,32000,Revised,2018
201718,Academic year,National,E92000001,England,Female,Zero maths/science subjects,60.9,88000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Biology,17,20000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Chemistry,18.9,22000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Computer science,7,8000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.1,0,Revised,2018
201718,Academic year,National,E92000001,England,Male,Four maths/science subjects,3,4000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Further maths,8.8,10000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Maths,42.4,49000,Revised,2018
201718,Academic year,National,E92000001,England,Male,One maths/science subject,56.1,65000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Physics,22,26000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Three maths/science subjects,19.8,23000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Total students,100,116617,Revised,2018
201718,Academic year,National,E92000001,England,Male,Two maths/science subjects,37,43000,Revised,2018
201718,Academic year,National,E92000001,England,Male,Zero maths/science subjects,43.9,51000,Revised,2018
201617,Academic year,National,E92000001,England,All students,Biology,19.6,52000,Final,2017
201617,Academic year,National,E92000001,England,All students,Chemistry,16.7,44000,Final,2017
201617,Academic year,National,E92000001,England,All students,Computer science,2.8,7000,Final,2017
201617,Academic year,National,E92000001,England,All students,Five maths/science subjects,0,0,Final,2017
201617,Academic year,National,E92000001,England,All students,Four maths/science subjects,1.7,5000,Final,2017
201617,Academic year,National,E92000001,England,All students,Further maths,5.4,14000,Final,2017
201617,Academic year,National,E92000001,England,All students,Maths,30,79000,Final,2017
201617,Academic year,National,E92000001,England,All students,One maths/science subject,44.3,116000,Final,2017
201617,Academic year,National,E92000001,England,All students,Physics,11.8,31000,Final,2017
201617,Academic year,National,E92000001,England,All students,Three maths/science subjects,13.2,35000,Final,2017
201617,Academic year,National,E92000001,England,All students,Total students,100,263095,Final,2017
201617,Academic year,National,E92000001,England,All students,Two maths/science subjects,26.9,71000,Final,2017
201617,Academic year,National,E92000001,England,All students,Zero maths/science subjects,55.7,147000,Final,2017
201617,Academic year,National,E92000001,England,Female,Biology,22,32000,Final,2017
201617,Academic year,National,E92000001,England,Female,Chemistry,15.3,22000,Final,2017
201617,Academic year,National,E92000001,England,Female,Computer science,0.5,1000,Final,2017
201617,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Final,2017
201617,Academic year,National,E92000001,England,Female,Four maths/science subjects,0.8,1000,Final,2017
201617,Academic year,National,E92000001,England,Female,Further maths,2.7,4000,Final,2017
201617,Academic year,National,E92000001,England,Female,Maths,21.3,31000,Final,2017
201617,Academic year,National,E92000001,England,Female,One maths/science subject,36.3,53000,Final,2017
201617,Academic year,National,E92000001,England,Female,Physics,4.5,7000,Final,2017
201617,Academic year,National,E92000001,England,Female,Three maths/science subjects,8.9,13000,Final,2017
201617,Academic year,National,E92000001,England,Female,Total students,100,145572,Final,2017
201617,Academic year,National,E92000001,England,Female,Two maths/science subjects,20.3,30000,Final,2017
201617,Academic year,National,E92000001,England,Female,Zero maths/science subjects,63.7,93000,Final,2017
201617,Academic year,National,E92000001,England,Male,Biology,16.6,20000,Final,2017
201617,Academic year,National,E92000001,England,Male,Chemistry,18.4,22000,Final,2017
201617,Academic year,National,E92000001,England,Male,Computer science,5.6,7000,Final,2017
201617,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.1,0,Final,2017
201617,Academic year,National,E92000001,England,Male,Four maths/science subjects,2.8,3000,Final,2017
201617,Academic year,National,E92000001,England,Male,Further maths,8.7,10000,Final,2017
201617,Academic year,National,E92000001,England,Male,Maths,40.7,48000,Final,2017
201617,Academic year,National,E92000001,England,Male,One maths/science subject,54.1,64000,Final,2017
201617,Academic year,National,E92000001,England,Male,Physics,20.8,24000,Final,2017
201617,Academic year,National,E92000001,England,Male,Three maths/science subjects,18.6,22000,Final,2017
201617,Academic year,National,E92000001,England,Male,Total students,100,117523,Final,2017
201617,Academic year,National,E92000001,England,Male,Two maths/science subjects,35.1,41000,Final,2017
201617,Academic year,National,E92000001,England,Male,Zero maths/science subjects,45.9,54000,Final,2017
201516,Academic year,National,E92000001,England,All students,Biology,19.5,52000,Final,2016
201516,Academic year,National,E92000001,England,All students,Chemistry,16.3,43000,Final,2016
201516,Academic year,National,E92000001,England,All students,Computer science,2.1,5000,Final,2016
201516,Academic year,National,E92000001,England,All students,Five maths/science subjects,0,0,Final,2016
201516,Academic year,National,E92000001,England,All students,Four maths/science subjects,1.7,5000,Final,2016
201516,Academic year,National,E92000001,England,All students,Further maths,5.2,14000,Final,2016
201516,Academic year,National,E92000001,England,All students,Maths,29,77000,Final,2016
201516,Academic year,National,E92000001,England,All students,One maths/science subject,42.8,113000,Final,2016
201516,Academic year,National,E92000001,England,All students,Physics,11.3,30000,Final,2016
201516,Academic year,National,E92000001,England,All students,Three maths/science subjects,12.7,34000,Final,2016
201516,Academic year,National,E92000001,England,All students,Total students,100,264807,Final,2016
201516,Academic year,National,E92000001,England,All students,Two maths/science subjects,26,69000,Final,2016
201516,Academic year,National,E92000001,England,All students,Zero maths/science subjects,57.2,151000,Final,2016
201516,Academic year,National,E92000001,England,Female,Biology,21.5,32000,Final,2016
201516,Academic year,National,E92000001,England,Female,Chemistry,14.6,22000,Final,2016
201516,Academic year,National,E92000001,England,Female,Computer science,0.4,1000,Final,2016
201516,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Final,2016
201516,Academic year,National,E92000001,England,Female,Four maths/science subjects,0.9,1000,Final,2016
201516,Academic year,National,E92000001,England,Female,Further maths,2.6,4000,Final,2016
201516,Academic year,National,E92000001,England,Female,Maths,20.3,30000,Final,2016
201516,Academic year,National,E92000001,England,Female,One maths/science subject,35.1,52000,Final,2016
201516,Academic year,National,E92000001,England,Female,Physics,4.4,6000,Final,2016
201516,Academic year,National,E92000001,England,Female,Three maths/science subjects,8.3,12000,Final,2016
201516,Academic year,National,E92000001,England,Female,Total students,100,147208,Final,2016
201516,Academic year,National,E92000001,England,Female,Two maths/science subjects,19.4,29000,Final,2016
201516,Academic year,National,E92000001,England,Female,Zero maths/science subjects,64.9,96000,Final,2016
201516,Academic year,National,E92000001,England,Male,Biology,17,20000,Final,2016
201516,Academic year,National,E92000001,England,Male,Chemistry,18.4,22000,Final,2016
201516,Academic year,National,E92000001,England,Male,Computer science,4.2,5000,Final,2016
201516,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.1,0,Final,2016
201516,Academic year,National,E92000001,England,Male,Four maths/science subjects,2.8,3000,Final,2016
201516,Academic year,National,E92000001,England,Male,Further maths,8.4,10000,Final,2016
201516,Academic year,National,E92000001,England,Male,Maths,39.9,47000,Final,2016
201516,Academic year,National,E92000001,England,Male,One maths/science subject,52.5,62000,Final,2016
201516,Academic year,National,E92000001,England,Male,Physics,20,23000,Final,2016
201516,Academic year,National,E92000001,England,Male,Three maths/science subjects,18.2,21000,Final,2016
201516,Academic year,National,E92000001,England,Male,Total students,100,117599,Final,2016
201516,Academic year,National,E92000001,England,Male,Two maths/science subjects,34.2,40000,Final,2016
201516,Academic year,National,E92000001,England,Male,Zero maths/science subjects,47.5,56000,Final,2016
201415,Academic year,National,E92000001,England,All students,Biology,19.4,52000,Final,2015
201415,Academic year,National,E92000001,England,All students,Chemistry,16.4,44000,Final,2015
201415,Academic year,National,E92000001,England,All students,Computer science,1.8,5000,Final,2015
201415,Academic year,National,E92000001,England,All students,Five maths/science subjects,0.1,0,Final,2015
201415,Academic year,National,E92000001,England,All students,Four maths/science subjects,1.9,5000,Final,2015
201415,Academic year,National,E92000001,England,All students,Further maths,4.9,13000,Final,2015
201415,Academic year,National,E92000001,England,All students,Maths,28.6,76000,Final,2015
201415,Academic year,National,E92000001,England,All students,One maths/science subject,42.2,112000,Final,2015
201415,Academic year,National,E92000001,England,All students,Physics,11.4,30000,Final,2015
201415,Academic year,National,E92000001,England,All students,Three maths/science subjects,12.7,34000,Final,2015
201415,Academic year,National,E92000001,England,All students,Total students,100,266138,Final,2015
201415,Academic year,National,E92000001,England,All students,Two maths/science subjects,25.5,68000,Final,2015
201415,Academic year,National,E92000001,England,All students,Zero maths/science subjects,57.8,154000,Final,2015
201415,Academic year,National,E92000001,England,Female,Biology,21.2,31000,Final,2015
201415,Academic year,National,E92000001,England,Female,Chemistry,14.5,21000,Final,2015
201415,Academic year,National,E92000001,England,Female,Computer science,0.3,0,Final,2015
201415,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Final,2015
201415,Academic year,National,E92000001,England,Female,Four maths/science subjects,0.9,1000,Final,2015
201415,Academic year,National,E92000001,England,Female,Further maths,2.5,4000,Final,2015
201415,Academic year,National,E92000001,England,Female,Maths,20.2,30000,Final,2015
201415,Academic year,National,E92000001,England,Female,One maths/science subject,34.7,51000,Final,2015
201415,Academic year,National,E92000001,England,Female,Physics,4.4,6000,Final,2015
201415,Academic year,National,E92000001,England,Female,Three maths/science subjects,8.3,12000,Final,2015
201415,Academic year,National,E92000001,England,Female,Total students,100,147737,Final,2015
201415,Academic year,National,E92000001,England,Female,Two maths/science subjects,19,28000,Final,2015
201415,Academic year,National,E92000001,England,Female,Zero maths/science subjects,65.3,96000,Final,2015
201415,Academic year,National,E92000001,England,Male,Biology,17,20000,Final,2015
201415,Academic year,National,E92000001,England,Male,Chemistry,18.7,22000,Final,2015
201415,Academic year,National,E92000001,England,Male,Computer science,3.6,4000,Final,2015
201415,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.1,0,Final,2015
201415,Academic year,National,E92000001,England,Male,Four maths/science subjects,3.1,4000,Final,2015
201415,Academic year,National,E92000001,England,Male,Further maths,8,9000,Final,2015
201415,Academic year,National,E92000001,England,Male,Maths,39,46000,Final,2015
201415,Academic year,National,E92000001,England,Male,One maths/science subject,51.6,61000,Final,2015
201415,Academic year,National,E92000001,England,Male,Physics,20.1,24000,Final,2015
201415,Academic year,National,E92000001,England,Male,Three maths/science subjects,18.2,22000,Final,2015
201415,Academic year,National,E92000001,England,Male,Total students,100,118401,Final,2015
201415,Academic year,National,E92000001,England,Male,Two maths/science subjects,33.5,40000,Final,2015
201415,Academic year,National,E92000001,England,Male,Zero maths/science subjects,48.4,57000,Final,2015
201314,Academic year,National,E92000001,England,All students,Biology,20.3,52000,Final,2014
201314,Academic year,National,E92000001,England,All students,Chemistry,17.1,44000,Final,2014
201314,Academic year,National,E92000001,England,All students,Computer science,1.4,4000,Final,2014
201314,Academic year,National,E92000001,England,All students,Five maths/science subjects,0.1,0,Final,2014
201314,Academic year,National,E92000001,England,All students,Four maths/science subjects,2,5000,Final,2014
201314,Academic year,National,E92000001,England,All students,Further maths,4.8,12000,Final,2014
201314,Academic year,National,E92000001,England,All students,Maths,28.4,73000,Final,2014
201314,Academic year,National,E92000001,England,All students,One maths/science subject,42.5,109000,Final,2014
201314,Academic year,National,E92000001,England,All students,Physics,11.9,31000,Final,2014
201314,Academic year,National,E92000001,England,All students,Three maths/science subjects,13.3,34000,Final,2014
201314,Academic year,National,E92000001,England,All students,Total students,100,257390,Final,2014
201314,Academic year,National,E92000001,England,All students,Two maths/science subjects,26.2,67000,Final,2014
201314,Academic year,National,E92000001,England,All students,Zero maths/science subjects,57.5,148000,Final,2014
201314,Academic year,National,E92000001,England,Female,Biology,21.9,31000,Final,2014
201314,Academic year,National,E92000001,England,Female,Chemistry,15.1,21000,Final,2014
201314,Academic year,National,E92000001,England,Female,Computer science,0.2,0,Final,2014
201314,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Final,2014
201314,Academic year,National,E92000001,England,Female,Four maths/science subjects,1,1000,Final,2014
201314,Academic year,National,E92000001,England,Female,Further maths,2.5,4000,Final,2014
201314,Academic year,National,E92000001,England,Female,Maths,20.3,29000,Final,2014
201314,Academic year,National,E92000001,England,Female,One maths/science subject,35,50000,Final,2014
201314,Academic year,National,E92000001,England,Female,Physics,4.5,6000,Final,2014
201314,Academic year,National,E92000001,England,Female,Three maths/science subjects,8.9,13000,Final,2014
201314,Academic year,National,E92000001,England,Female,Total students,100,141657,Final,2014
201314,Academic year,National,E92000001,England,Female,Two maths/science subjects,19.6,28000,Final,2014
201314,Academic year,National,E92000001,England,Female,Zero maths/science subjects,65,92000,Final,2014
201314,Academic year,National,E92000001,England,Male,Biology,18.3,21000,Final,2014
201314,Academic year,National,E92000001,England,Male,Chemistry,19.7,23000,Final,2014
201314,Academic year,National,E92000001,England,Male,Computer science,2.9,3000,Final,2014
201314,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.1,0,Final,2014
201314,Academic year,National,E92000001,England,Male,Four maths/science subjects,3.2,4000,Final,2014
201314,Academic year,National,E92000001,England,Male,Further maths,7.7,9000,Final,2014
201314,Academic year,National,E92000001,England,Male,Maths,38.3,44000,Final,2014
201314,Academic year,National,E92000001,England,Male,One maths/science subject,51.6,60000,Final,2014
201314,Academic year,National,E92000001,England,Male,Physics,20.9,24000,Final,2014
201314,Academic year,National,E92000001,England,Male,Three maths/science subjects,18.6,22000,Final,2014
201314,Academic year,National,E92000001,England,Male,Total students,100,115733,Final,2014
201314,Academic year,National,E92000001,England,Male,Two maths/science subjects,34.3,40000,Final,2014
201314,Academic year,National,E92000001,England,Male,Zero maths/science subjects,48.4,56000,Final,2014
201213,Academic year,National,E92000001,England,All students,Biology,20.3,53000,Final,2013
201213,Academic year,National,E92000001,England,All students,Chemistry,16.8,44000,Final,2013
201213,Academic year,National,E92000001,England,All students,Computer science,1.2,3000,Final,2013
201213,Academic year,National,E92000001,England,All students,Five maths/science subjects,0.1,0,Final,2013
201213,Academic year,National,E92000001,England,All students,Four maths/science subjects,2.1,5000,Final,2013
201213,Academic year,National,E92000001,England,All students,Further maths,4.7,12000,Final,2013
201213,Academic year,National,E92000001,England,All students,Maths,28.1,73000,Final,2013
201213,Academic year,National,E92000001,England,All students,One maths/science subject,42.3,111000,Final,2013
201213,Academic year,National,E92000001,England,All students,Physics,11.5,30000,Final,2013
201213,Academic year,National,E92000001,England,All students,Three maths/science subjects,12.8,33000,Final,2013
201213,Academic year,National,E92000001,England,All students,Total students,100,261468,Final,2013
201213,Academic year,National,E92000001,England,All students,Two maths/science subjects,25.5,67000,Final,2013
201213,Academic year,National,E92000001,England,All students,Zero maths/science subjects,57.7,151000,Final,2013
201213,Academic year,National,E92000001,England,Female,Biology,21.6,31000,Final,2013
201213,Academic year,National,E92000001,England,Female,Chemistry,14.8,21000,Final,2013
201213,Academic year,National,E92000001,England,Female,Computer science,0.1,0,Final,2013
201213,Academic year,National,E92000001,England,Female,Five maths/science subjects,0,0,Final,2013
201213,Academic year,National,E92000001,England,Female,Four maths/science subjects,1.1,2000,Final,2013
201213,Academic year,National,E92000001,England,Female,Further maths,2.4,3000,Final,2013
201213,Academic year,National,E92000001,England,Female,Maths,20.4,29000,Final,2013
201213,Academic year,National,E92000001,England,Female,One maths/science subject,34.9,50000,Final,2013
201213,Academic year,National,E92000001,England,Female,Physics,4.4,6000,Final,2013
201213,Academic year,National,E92000001,England,Female,Three maths/science subjects,8.6,12000,Final,2013
201213,Academic year,National,E92000001,England,Female,Total students,100,143303,Final,2013
201213,Academic year,National,E92000001,England,Female,Two maths/science subjects,19.1,27000,Final,2013
201213,Academic year,National,E92000001,England,Female,Zero maths/science subjects,65.1,93000,Final,2013
201213,Academic year,National,E92000001,England,Male,Biology,18.8,22000,Final,2013
201213,Academic year,National,E92000001,England,Male,Chemistry,19.3,23000,Final,2013
201213,Academic year,National,E92000001,England,Male,Computer science,2.6,3000,Final,2013
201213,Academic year,National,E92000001,England,Male,Five maths/science subjects,0.2,0,Final,2013
201213,Academic year,National,E92000001,England,Male,Four maths/science subjects,3.3,4000,Final,2013
201213,Academic year,National,E92000001,England,Male,Further maths,7.4,9000,Final,2013
201213,Academic year,National,E92000001,England,Male,Maths,37.4,44000,Final,2013
201213,Academic year,National,E92000001,England,Male,One maths/science subject,51.2,60000,Final,2013
201213,Academic year,National,E92000001,England,Male,Physics,20.1,24000,Final,2013
201213,Academic year,National,E92000001,England,Male,Three maths/science subjects,17.8,21000,Final,2013
201213,Academic year,National,E92000001,England,Male,Total students,100,118165,Final,2013
201213,Academic year,National,E92000001,England,Male,Two maths/science subjects,33.2,39000,Final,2013
201213,Academic year,National,E92000001,England,Male,Zero maths/science subjects,48.8,58000,Final,2013
201112,Academic year,National,E92000001,England,All students,Biology,19.9,52000,Final,2012
